ZdAId,ZdCId
59198,422080
46622,70913
43484,64614
50600,70948
494484,62204
491438,491439
494481,494482
58300,64640
47523,67072
488657,491440
48975,66618
488661,491445
58665,73953
488648,491446
54598,65067
54609,65172
53789,64553
53795,64680
53756,64580
53852,64517
53811,64490
50153,64762
51637,64916
46783,65168
54511,65184
54529,65102
54528,65282
52217,66778
51451,66579
45238,73649
45377,71053
45606,71933
49995,59800
473138,59420
485673,485731
485649,485650
485634,485635
53660,59519
485437,59871
52324,59952
52328,59867
480269,480270
50031,59571
44705,69176
42441,422239
422226,67300
473511,66934
53616,67344
42935,67025
49029,66958
422982,422983
51786,67159
58286,68031
42773,68137
461499,461500
474206,64949
43018,66297
42141,65907
42144,65971
54364,64847
44930,71517
43983,65217
486925,486941
53944,65171
48167,59563
59093,74174
59128,74204
45017,65108
45083,65116
420996,420997
46648,473026
46649,482327
46633,64591
46786,66094
46768,64753
46766,64757
486510,486683
44240,65060
44187,66838
58965,65537
46933,65664
46911,65632
46914,65593
46912,65632
46909,424020
46907,487074
46908,65736
46905,423225
46906,65721
44331,462215
44462,65682
44392,413521
43258,65281
54002,65201
54010,65300
54020,66427
54029,66315
54033,66277
54032,66301
44618,65086
54047,66343
54056,66235
54055,66393
54069,65984
44781,64560
44771,65555
44749,65167
44734,65308
54185,65861
54187,65528
54073,73908
54082,65697
54093,66195
54238,65546
54244,65794
43559,64702
54253,65544
54256,65514
54266,65333
54267,65378
43523,64723
54288,64986
54287,482098
54294,65150
54293,64985
54299,65358
54298,65509
54219,65036
54216,64925
54227,65585
44823,491482
54356,474388
54390,65410
54396,65808
54395,65723
42316,64794
54302,65528
54307,64673
54304,65469
54334,64868
54341,493250
43618,65444
43760,64597
43740,66587
43707,64769
421010,421011
42563,64737
43807,65258
485562,423038
52374,69775
47236,71648
490767,71897
490840,70445
42522,66271
58355,72423
45269,71577
45295,479959
46498,72039
45173,71434
45513,71385
57093,70880
47243,73851
473400,424396
463763,463764
46964,420957
50434,69993
473732,71725
45641,480597
45550,482833
58760,71084
45254,70560
57555,73271
45410,71260
45927,480556
42950,72673
45275,71005
470524,415852
43555,62609
52788,61044
45093,73620
45669,71297
43145,72211
43140,72598
48703,63374
58932,74063
48240,60679
45549,71496
45529,482853
54515,65216
58567,71370
45374,71032
473669,71409
473634,73671
48435,61006
48242,60553
48792,62738
48456,60787
48789,63257
42512,67347
43615,65867
48253,60638
491370,491419
47176,482867
491191,491317
491416,61480
47238,71630
45102,474151
47886,71590
474069,63029
43170,70956
44493,70210
43146,72998
43135,70640
43101,73166
43094,72881
43213,68266
43234,70359
44801,70393
43607,70427
473875,71673
47431,63547
57745,63677
43301,63954
43575,63548
43780,63507
47293,68430
47287,480582
58187,68030
58186,68042
478493,479829
56007,68006
44380,68209
43505,68251
42376,68196
55788,68442
55865,67999
55833,68418
55917,68339
55932,68272
55950,68185
488739,490803
491161,411339
483734,70549
45505,71444
50401,70578
58388,73054
47816,73011
45241,479994
44188,73038
45721,69936
45710,73700
44625,70373
53206,73046
53205,73043
42682,485806
42970,69863
482690,482698
50236,70251
50639,72133
50642,71480
50641,71465
50645,72098
50662,72155
59182,72089
50726,71531
50729,71440
50732,71512
50736,72111
50735,71531
50739,71520
50744,70782
479999,73661
50941,72294
47410,482909
47357,415673
47391,70805
492763,482909
58113,72347
46323,72204
46322,72204
47627,72283
46445,485815
58397,71552
45169,71350
46451,72312
58611,483468
44009,72048
58568,71337
473257,72073
473234,71370
462514,462515
462510,462511
58868,73706
58816,72314
413277,72342
45483,71541
43059,71445
474393,474394
45874,482368
44534,71397
44573,71335
44612,72214
43488,72259
44897,72071
42397,73661
44900,65513
42452,420660
42586,71353
473893,478926
53402,72205
42805,71484
51081,72250
52350,72195
53699,72075
473491,72287
51079,72218
480309,72051
51120,72130
53701,72249
53700,72093
420401,420402
420564,420565
50173,72170
480179,480349
51540,72110
470556,72240
50465,72293
50469,72144
50477,72264
50481,72369
50493,72166
50576,71427
50575,71383
49791,69125
462873,72333
58462,70616
46674,70652
473774,68385
43629,63516
57885,63558
488744,486996
463741,463742
426627,68425
43948,68764
56317,68387
44982,73710
51602,60333
53731,68817
56335,68714
49649,67014
57064,69351
47101,426171
55840,73747
55559,61872
42899,68670
52459,68281
52735,68824
49241,67901
49323,68579
49452,67847
57505,67566
416542,424088
477678,415852
50925,68224
50929,68187
50928,73197
47258,73174
47259,73184
47251,415682
47241,71664
47234,71726
47227,71783
47222,73159
50856,73240
50862,73239
50861,73243
473747,71556
50864,73221
51016,70408
50884,68212
59163,74232
47276,68213
48827,69017
47260,73174
47478,68906
491759,71731
47469,68893
46277,70569
43470,68937
46274,425793
52463,69074
58334,73206
52575,68748
58342,73208
52556,68900
58349,73157
52559,69032
58363,70499
52560,68863
58365,72995
52682,68787
46554,73103
45568,71493
46531,73264
45556,71451
45259,70577
45565,71477
45250,71587
45135,71221
45252,71568
45293,70984
45247,482432
45533,478883
45246,71619
57483,70170
45245,71608
413197,73822
57266,71770
58526,73814
463864,71650
58377,70276
58890,74036
58381,71884
44218,71337
50513,71471
45677,71298
44404,62198
45663,73637
58097,72431
58921,70309
54669,70760
44400,73222
50879,73036
45728,493231
54141,70659
45708,73847
47344,425794
44460,73052
463614,71607
45871,71347
47034,415679
44690,71762
50518,72619
43445,73280
473799,73669
44796,71755
48364,62727
42221,70580
52295,60951
44830,73213
48457,62612
55519,71592
48239,60595
470182,71808
49776,73478
53160,70527
46250,73573
53168,70254
58629,424023
53183,71660
58988,73500
53210,73711
42513,70230
53213,73080
57478,70526
473833,72998
44286,63629
43809,415675
57742,63566
53319,70250
43852,63719
53320,70227
58136,70869
53321,70266
43386,71074
52185,70576
43063,72498
52194,72978
44488,70631
52195,72985
473763,71117
473677,71787
50650,72164
473650,71654
44475,69866
412385,412677
52769,69706
51094,73128
53327,66344
53682,73165
44851,72551
51034,413472
50976,70812
50270,70478
51736,73398
50274,70538
52770,69735
50280,73200
44566,70456
50205,71789
44407,70824
50260,70241
50502,70861
50267,73073
42965,70281
50309,73274
50767,70654
50312,73172
45361,71099
50313,73187
463832,71333
50332,73093
45389,71140
51690,68208
414769,414770
50363,73132
470555,70452
50369,73155
45287,70625
50372,73123
46020,69734
50371,73129
45689,463564
50377,73270
47833,60566
50382,73277
49146,64063
50389,71813
56766,67085
50307,73269
51570,482113
50413,71772
43006,64359
50414,71776
47857,63546
473224,71410
473495,63240
473760,71285
48685,63030
51548,70672
42694,64308
411384,411385
51622,490790
411405,411406
44654,474355
411488,411489
44924,71296
57239,61367
42659,66300
487992,487993
55032,60059
44197,66707
42877,60391
473855,68419
420107,63333
48763,60920
51572,60712
59088,74170
54968,60172
51552,60494
54887,60319
415646,415647
43897,60205
48698,63274
48693,63217
48739,60366
58922,482363
57775,63423
48728,61000
48778,60911
52274,60628
48683,62729
48797,60869
48725,60916
48724,60936
48678,63049
48657,60966
48674,63038
48670,63027
48666,62991
420109,420110
43730,62682
43672,59993
48654,60539
48769,60646
43062,62753
51556,63008
51557,63001
58975,74090
48803,62933
474112,63201
54124,64387
54123,64400
44967,64289
53940,64695
43045,64242
51988,64225
49096,64311
46865,64344
53977,64431
54107,64220
43405,64218
54034,64652
46887,64674
53961,64746
55008,59612
477878,60552
54925,63866
420095,420096
46827,60725
55037,60341
56672,60767
54856,59746
55053,59706
54923,63657
55002,60044
55074,59974
46826,60641
55073,59937
54855,59748
44308,63828
58507,73805
54854,59822
54897,60353
59046,74135
424818,63877
55018,59888
424232,415064
57647,59692
59266,74314
47866,60338
56688,60572
54900,63345
54944,63767
55061,60179
55033,60109
488478,489174
56686,60723
415032,415033
54959,62736
54950,60842
55081,63328
43302,62715
54958,62802
473309,60454
46819,483576
54957,62924
58943,74069
42743,63362
55048,59861
55047,59808
56674,60591
55058,60003
474226,474227
52028,63720
54943,63642
54905,60116
54860,59626
50923,68225
47257,73905
50868,73082
50871,73070
58316,73070
58320,72989
57514,73104
57515,73107
474218,474219
44366,415522
58925,73035
463419,463420
43503,67840
42490,478849
43803,68119
52174,68274
52182,68136
52125,73151
51105,73148
51755,73112
481004,481095
426379,65560
477297,483444
47304,68546
46202,73421
46203,73423
46180,73698
479815,480639
489162,490706
45031,68355
46569,67877
46560,67900
47847,68806
57306,73347
57307,73348
57321,73341
57297,73318
57293,73381
57299,73389
46716,68857
57422,73285
44121,68793
44123,68487
473287,73278
57361,73310
57360,73303
57366,73307
56201,67714
56209,67825
56221,67722
56305,461884
56306,68508
56307,68498
56315,68338
56318,68682
56338,68391
56348,68326
56350,68656
56352,68423
56359,68507
56360,68362
43025,73395
57602,67774
57605,67779
57611,67884
57612,67792
57594,67859
56282,67914
56287,67810
56294,68699
56298,68572
463382,463383
44494,479946
56378,68454
56380,68586
463418,463436
463414,463415
43370,479892
43497,487100
43574,73368
43655,67758
44966,73345
43626,73520
42488,67757
42459,68796
42536,68625
55818,68478
473851,73491
485833,485922
42506,73452
43816,68983
43806,67763
43942,68850
42604,69056
54846,73268
51210,67958
493165,68662
52938,67853
47112,59564
43332,60598
52981,59409
473321,59761
53014,427821
52978,59414
53926,60081
52973,60707
52971,59859
53915,59804
52963,59718
425894,425895
52959,59751
480539,427821
480803,480863
42633,59682
59106,74185
52953,61021
53920,59934
50052,59486
52367,60261
50012,59616
49893,59776
50014,59607
42519,59687
50029,59517
487048,487096
422671,60060
52939,60855
51704,59964
42396,59401
51712,59879
42360,59658
51714,60001
59100,74179
46340,72758
52930,59419
58891,74037
50954,71958
412363,412565
50959,71944
50536,72503
479838,71974
46102,72645
46507,71903
50508,70820
45620,71934
50453,72496
462850,71914
50939,73377
470539,72004
427256,72697
56170,67615
42243,72572
56273,67612
473646,71133
45022,67623
50172,71380
56177,67632
51534,463900
56266,67648
43588,415749
47210,67617
57463,72714
479251,67620
54118,64306
419208,64145
42527,67827
54901,60177
473069,474152
54582,66294
471284,74077
493625,63745
491984,61340
473249,68293
45233,71582
474203,426083
45452,71235
473489,411284
44409,482826
462930,73334
42806,71131
46516,72028
43269,70310
477277,477278
44981,71114
43043,73350
47408,482888
57713,69805
50433,70043
426991,69797
58075,71861
493285,69831
57723,70299
493283,69831
45458,71151
493606,73641
47244,424718
46326,485971
50316,71851
493598,71485
44800,71085
42897,72578
45108,71180
46330,412711
46491,72460
493535,425902
473749,71961
50968,72332
50248,72439
49804,69264
462891,70626
56015,61512
58580,424919
50702,71967
50318,71807
52869,63389
51265,72199
493497,68494
45472,73659
47642,422804
473573,71703
48723,63395
50517,72586
58689,73971
45566,71473
56422,69610
45571,71523
56432,69609
47339,72480
56545,69659
53182,71766
56541,69651
57739,63469
56575,69727
44084,65448
491994,70354
52200,65904
46048,69615
49360,68742
46041,69627
43444,72653
47754,70317
43397,71193
57116,479936
57825,63471
486553,486727
57906,63779
57510,70284
58361,69822
52228,70496
46592,70891
52229,70459
413126,69606
52238,69462
43361,70013
52236,70126
423171,423172
47707,70185
51191,69873
57500,70004
50590,482831
45987,69966
51181,69848
45973,480596
47692,69897
470532,70586
58618,70945
58818,73786
57449,70909
422578,60181
51304,69758
426630,68283
474346,71033
50548,72502
473142,62168
54585,66108
473211,69072
50657,72087
47697,69974
46441,74028
52097,62694
51289,424723
46211,73471
51290,72043
50249,427089
48486,60664
45613,71895
473807,71359
463918,74001
493431,65151
47001,64013
473737,72358
48744,60464
46954,65812
43564,63648
493419,66036
42353,63670
44849,70003
473428,63426
47444,73810
44076,71302
54536,66236
51621,71883
54542,66293
52288,71696
54548,66190
50247,71998
54555,66140
45367,71062
54566,66276
45473,71134
54573,65913
56525,62815
46493,72470
48007,60859
58742,71033
48429,61038
48426,60913
48421,60819
48417,60961
48511,477075
53331,60845
48491,60695
44306,62472
473088,60309
45756,480856
45826,60018
493322,491900
48583,70730
48579,70715
43892,70739
44805,63942
48050,62999
42697,62762
45088,63917
46771,64726
44247,65447
43507,63947
49187,64243
49152,63902
43049,63159
485808,493046
42164,63284
44687,73528
473853,71106
415091,492980
490909,63284
49454,67885
487131,412656
487134,487135
47841,62494
42440,67578
49448,67397
42569,478390
43994,67520
44676,67650
43056,67445
47070,60847
43478,482596
463902,71166
473402,71150
45861,60599
492943,60685
418869,418870
480916,480949
49435,67909
419200,419201
49320,67536
49353,68047
53848,64498
488663,64789
463748,71673
49438,67950
480947,483696
43745,60884
52814,60977
52820,60992
52829,62741
52911,63166
42570,63940
53574,62390
43982,68813
43243,69053
43799,60148
474201,474202
54138,62256
55546,62112
53473,62431
53409,62259
53406,62206
53535,62224
43967,70858
42944,70847
43387,70848
42212,63635
43280,63724
45722,479895
47427,415629
52762,71682
45651,71732
50388,71843
47400,70840
57258,71715
44053,72283
46157,72613
49780,68859
491030,491146
44935,68864
52456,68288
49279,67918
49278,67905
49276,67985
49272,68008
49309,67893
49422,68063
49414,68052
49531,67783
45618,71911
416498,416499
416534,416535
45921,70293
55657,72727
51244,483403
57254,71757
47255,71836
45953,70102
43041,70416
58382,71683
51235,71962
51266,72197
50651,72180
45958,70134
45918,70329
52360,70935
52361,70942
57237,72068
45961,70166
45941,70183
45984,70026
50798,69761
45929,480546
53385,69479
477230,482347
463798,463799
462081,72176
57480,426137
52386,69834
50648,72141
42853,72516
51148,70740
44402,65342
463875,73622
44154,71300
47772,70722
53694,69997
58378,71701
47429,69786
54926,70394
50585,70864
412381,412688
53693,70015
58466,70349
58712,73995
50789,70037
58195,63000
48231,60675
44580,71864
50979,64402
50211,70511
46073,72185
50328,71716
57221,72771
58170,73012
50336,69973
45212,71635
50210,69885
45130,73796
43992,70532
44657,70525
45459,71145
58457,70256
58070,62400
463735,62399
54140,62220
53420,62528
53430,62500
53448,62495
53466,62422
53489,62374
53408,62052
53407,62054
53411,62101
53410,62230
53415,62108
53416,62074
52894,63424
48676,63163
48650,63463
418835,418836
44363,63016
53384,63869
426989,69479
48738,60366
58433,73739
58432,60802
45316,71056
427904,60331
473046,59940
415486,415487
44806,62813
53041,60183
42574,60442
42548,62891
42501,62989
471031,71135
419410,419411
48020,73682
48198,60794
48153,60038
48133,60110
48123,59982
48223,60758
48206,60327
48291,60790
486507,462026
492620,412712
492627,492624
492623,492624
492610,492611
44382,60594
45755,60371
44744,60230
462646,73870
482886,485539
48289,60743
49888,60245
49887,60193
49864,60489
58422,60731
424105,424106
42983,60283
48517,60355
57975,65320
492304,492305
47562,65959
48924,420435
419856,419857
415018,65628
417773,417774
416446,65226
417783,417784
47862,66318
57197,66114
57161,65937
46893,65882
46967,65660
57615,66092
57616,66011
56651,65707
56641,64819
54101,65275
56955,66241
56975,65419
56979,66118
56990,65454
56993,65383
53246,65986
42661,65220
53600,66866
53967,64810
473443,71033
426639,71922
52267,70860
492381,474149
44794,60473
42502,63749
54673,64322
420656,72434
44333,66769
51473,66668
51435,66966
51518,66877
51510,66657
44198,70961
491998,492079
54525,65158
54508,65118
52088,66204
53256,66796
48361,62784
48353,59883
53310,60250
473054,60785
48316,59947
52366,60832
48540,60792
48281,60868
52365,60834
44739,60630
43818,65235
58437,66029
491908,491911
48984,66507
48871,65384
57452,65977
48940,65855
47547,65329
473463,67169
56842,67048
473620,66009
473103,73625
415766,69229
51921,62058
46231,73492
47175,62078
44458,73529
51822,62072
49729,73533
50079,65162
43541,72679
43447,479899
51598,69077
53764,483237
423818,69052
46988,63856
57347,73515
473619,66009
57375,72700
54795,65886
46254,69120
44954,67432
51596,69012
44953,72853
45743,60815
55127,72846
48548,60619
55110,72848
51341,60583
56420,72816
462029,462030
42189,67428
51339,60541
56444,63129
52369,60344
56508,69641
48552,60271
56502,69666
45849,60426
54814,65961
51340,60447
54820,66129
48519,60226
54834,66222
48512,60197
54811,65735
48490,60282
481035,481036
58144,60636
54801,65694
422763,422764
44420,66251
51327,60563
